Hotel Name,Address,Barangay,City / Town,Province,Amenities, Price Range ,Available Rooms,Other Data,Reviews,Author,Country,Review
Vellago Resort (El Nido),"Outside El Nido Town Proper, Seven Commando Beach, Palawan, 5313 El Nido, Philippines ",Buena Suerte Poblacion,El Nido,Palawan,"Airport shuttle
Room service
Restaurant
Beachfront
Free WiFi
24-hour front desk
Tea/Coffee Maker in All Rooms
Bar","27,880.00",6,"Land and Air Transfers
Non-smoking rooms
",72,David, United Kingdom,"Liked Â· I don't often write reviews but I had no choice but I felt compelled.
First of all I want to say the staff make this place exceptional, the effort and service goes far beyond what it should.
The photos on booking.com do not even come close to the beauty of this place, when you ride in on the boat which is the only way to access the resort, you will soon come to realise you made a superb choice.
There are only 5 bungalow style rooms at this resort, we stayed in the deluxe sea view room with the hanging egg chair for two nights, and then swiftly tried to book a further 3 nights but had to settle for one of the other rooms as it was booked, but they too are beautiful.
The effort put into the ambience and landscaping leading into the bungalows is Bali like, with a Buddhist feel, it's beautiful beyond words, it's magical.
We were lucky to have the whole hotel to ourselves the first two nights and the staff went to an amazing effort to make us our evening meal on the beach, the staff really do go above and beyond.
The darkness of what actually feels like an island, as it's shut off from the mainland makes the stars at night burst out, so beach walks with your partner are extra special! ( You will also have your own personal security guard in the form of the one of the resort dogs who will escort you up and down the beach???? Two sausage dogs max and Bella, and two island dogs, they are all so lovey and friendly) it was like a home from home.
The beach hosts tours from the mainland throughout the day at the lower end of the beach, so you get the occasional tourist looking to take some photos of the resort as it's very picturesque, but once the sun sets ( which you have a premium view of here ) you are alone on the beach/resort.
if you are looking for that desert island feel, this is the place.
Thank you all so much, matamang salamat po.

Disliked Â· Hard to find anything, but I guess my only disappointment was that other than the main deluxe room, all of the rooms do not have a door on the toilet/shower and has no extractor fan and all have large windows into the bedroom, so privacy using the bathroom is zero, I asked the staff to place a curtain for us.
I know this is trivial and won't bother most, but some things should remain private?? ????
The other thing to consider is this is the tropics so you will see bugs, ants, snakes and spiders just like the mainland of which we seen most days, especially if your looking for them haha."
Vellago Resort (El Nido),"Outside El Nido Town Proper, Seven Commando Beach, Palawan, 5313 El Nido, Philippines ",Buena Suerte Poblacion,El Nido,Palawan,"Airport shuttle
Room service
Restaurant
Beachfront
Free WiFi
24-hour front desk
Tea/Coffee Maker in All Rooms
Bar","27,880.00",6,"Land and Air Transfers
Non-smoking rooms
",72,Evelyn, United States of America,"Liked Â· we loved everything from the hotel, it is an incredible hotel with beautiful views and outstanding comfort. The beach is great, staff was amazing."
Vellago Resort (El Nido),"Outside El Nido Town Proper, Seven Commando Beach, Palawan, 5313 El Nido, Philippines ",Buena Suerte Poblacion,El Nido,Palawan,"Airport shuttle
Room service
Restaurant
Beachfront
Free WiFi
24-hour front desk
Tea/Coffee Maker in All Rooms
Bar","27,880.00",6,"Land and Air Transfers
Non-smoking rooms
",72,Laura, United Kingdom,"Liked Â· If you are looking for a secluded, romantic getaway, I can highly recommend Vellago Resort. The staff went above and beyond in every way. They tidy the room every time you leave, bring breakfast to your terrace, and arrange the daybeds at the beach for you. Everyone there went out of their way to make sure we had a nice stay. The wifi in the room is good and the food is delicious. Since there are only a handful of rooms, you really feel like you have the whole place to yourself. If you are planning a trip to El Nido , you cannot miss this place!"
Vellago Resort (El Nido),"Outside El Nido Town Proper, Seven Commando Beach, Palawan, 5313 El Nido, Philippines ",Buena Suerte Poblacion,El Nido,Palawan,"Airport shuttle
Room service
Restaurant
Beachfront
Free WiFi
24-hour front desk
Tea/Coffee Maker in All Rooms
Bar","27,880.00",6,"Land and Air Transfers
Non-smoking rooms
",72,Agnes, United States of America,"Liked Â· The STAFF was amazing from Marcello then Krisha, to Abe, Kent, Bong, Errol, Julius, John, Bern, Joey, Medin, Angelo, Warren, Ping, John, Patrick, Romulo, Marlon, and Ping.

Disliked Â· It would have been nice to have more privacy for the bathroom/shower area."
Vellago Resort (El Nido),"Outside El Nido Town Proper, Seven Commando Beach, Palawan, 5313 El Nido, Philippines ",Buena Suerte Poblacion,El Nido,Palawan,"Airport shuttle
Room service
Restaurant
Beachfront
Free WiFi
24-hour front desk
Tea/Coffee Maker in All Rooms
Bar","27,880.00",6,"Land and Air Transfers
Non-smoking rooms
",72,Celestine, Australia,"Liked Â· The staff were so accommodating, nothing was too much trouble. Your receive a very boutique and personalised experience which makes the privacy of the area and resort even the more special. The location is just beautiful and tucked away, so itÂs very peaceful. Initially when booking I thought the outlay/cost was expensive for the country, but now that we have been I would happily pay it again for the relaxation we got. When we have such busy lives it was easily the absolute best relaxation holiday we have had. We really enjoyed the boutique experience. It was exactly as described and would love to go again.

Disliked Â· It isnÂt a resort with all the amenities like pool etc, but I think with the staff/service/tranquility and not having all those people around it was even better and you donÂt really care. The beach is magic and our room had a bath and the day beds so it was exactly what we were looking for and as described."
Vellago Resort (El Nido),"Outside El Nido Town Proper, Seven Commando Beach, Palawan, 5313 El Nido, Philippines ",Buena Suerte Poblacion,El Nido,Palawan,"Airport shuttle
Room service
Restaurant
Beachfront
Free WiFi
24-hour front desk
Tea/Coffee Maker in All Rooms
Bar","27,880.00",6,"Land and Air Transfers
Non-smoking rooms
",72,Albert, Singapore,"Liked Â· The staffÂs great. Warm, sincere folks."
Vellago Resort (El Nido),"Outside El Nido Town Proper, Seven Commando Beach, Palawan, 5313 El Nido, Philippines ",Buena Suerte Poblacion,El Nido,Palawan,"Airport shuttle
Room service
Restaurant
Beachfront
Free WiFi
24-hour front desk
Tea/Coffee Maker in All Rooms
Bar","27,880.00",6,"Land and Air Transfers
Non-smoking rooms
",72,Daniel, Germany,"Liked Â· This resort is just exceptional and special.
From the start to the end, the service is just amazing.
You feel really special as a guest here.
Welcome Drink, decorated room, sun beds, service on the beach, the dinner(!) directly in the sand."
Vellago Resort (El Nido),"Outside El Nido Town Proper, Seven Commando Beach, Palawan, 5313 El Nido, Philippines ",Buena Suerte Poblacion,El Nido,Palawan,"Airport shuttle
Room service
Restaurant
Beachfront
Free WiFi
24-hour front desk
Tea/Coffee Maker in All Rooms
Bar","27,880.00",6,"Land and Air Transfers
Non-smoking rooms
",72,Randy, United States of America,Liked Â· everything about this resort was amazing. The staff are so friendly and took care of all our needs and wants. The food was phenomenal and they really made our vacation unforgettable. Snorkeling in front of the resort was excellent.
Vellago Resort (El Nido),"Outside El Nido Town Proper, Seven Commando Beach, Palawan, 5313 El Nido, Philippines ",Buena Suerte Poblacion,El Nido,Palawan,"Airport shuttle
Room service
Restaurant
Beachfront
Free WiFi
24-hour front desk
Tea/Coffee Maker in All Rooms
Bar","27,880.00",6,"Land and Air Transfers
Non-smoking rooms
",72,Andrea, United Kingdom,"Liked Â· An excellent secluded location, peaceful with beautiful views . Friendly staff who couldnÂt do enough to make the stay comfortable."
Vellago Resort (El Nido),"Outside El Nido Town Proper, Seven Commando Beach, Palawan, 5313 El Nido, Philippines ",Buena Suerte Poblacion,El Nido,Palawan,"Airport shuttle
Room service
Restaurant
Beachfront
Free WiFi
24-hour front desk
Tea/Coffee Maker in All Rooms
Bar","27,880.00",6,"Land and Air Transfers
Non-smoking rooms
",72,Marcin, Poland,Liked Â· Amazing people who work in this place. The view from the villa is incredible. The food is delicious. ItÂs difficult to describe how charming this resort is.
Vellago Resort (El Nido),"Outside El Nido Town Proper, Seven Commando Beach, Palawan, 5313 El Nido, Philippines ",Buena Suerte Poblacion,El Nido,Palawan,"Airport shuttle
Room service
Restaurant
Beachfront
Free WiFi
24-hour front desk
Tea/Coffee Maker in All Rooms
Bar","27,880.00",6,"Land and Air Transfers
Non-smoking rooms
",72,Alexander, United Arab Emirates,"Liked Â· little piece of paradise

Disliked Â· all excursions where sold at a very high price"
Vellago Resort (El Nido),"Outside El Nido Town Proper, Seven Commando Beach, Palawan, 5313 El Nido, Philippines ",Buena Suerte Poblacion,El Nido,Palawan,"Airport shuttle
Room service
Restaurant
Beachfront
Free WiFi
24-hour front desk
Tea/Coffee Maker in All Rooms
Bar","27,880.00",6,"Land and Air Transfers
Non-smoking rooms
",72,Mark, United Kingdom,"Liked Â· The staff and the owners were so kind, warm, hospitable, respectful, and thoughtful. The staff were exceptionally professional but still warm and sweet. The owners did above and beyond in organising a last minute short trip to the lagoons for us with champagne and sunset as a treat for our anniversary. We felt so special!
The rooms we had was the honeymoon suite and it exceeded our expectations. The photos online do not do it justice. It was bohemian chic/ luxury and very romantic. The room and the surroundings are very clean and fresh. We will definitely visit again! ??"
Vellago Resort (El Nido),"Outside El Nido Town Proper, Seven Commando Beach, Palawan, 5313 El Nido, Philippines ",Buena Suerte Poblacion,El Nido,Palawan,"Airport shuttle
Room service
Restaurant
Beachfront
Free WiFi
24-hour front desk
Tea/Coffee Maker in All Rooms
Bar","27,880.00",6,"Land and Air Transfers
Non-smoking rooms
",72,Paul, France,"Liked Â· Amazing experience. We stayed for one night only as we are traveling around El Nido but we will come back for sure.
From the food, to the service, to the viewÂ everything was amazing.
The staff is very nice and the owners are lovely too."
Vellago Resort (El Nido),"Outside El Nido Town Proper, Seven Commando Beach, Palawan, 5313 El Nido, Philippines ",Buena Suerte Poblacion,El Nido,Palawan,"Airport shuttle
Room service
Restaurant
Beachfront
Free WiFi
24-hour front desk
Tea/Coffee Maker in All Rooms
Bar","27,880.00",6,"Land and Air Transfers
Non-smoking rooms
",72,Hosni, Saudi Arabia,"Liked Â· itÂs on private beach reachable by boat only , quiet , clean , staff were amazing made our stay unforgettable, food 10/10 , canÂt ask for more ."
Vellago Resort (El Nido),"Outside El Nido Town Proper, Seven Commando Beach, Palawan, 5313 El Nido, Philippines ",Buena Suerte Poblacion,El Nido,Palawan,"Airport shuttle
Room service
Restaurant
Beachfront
Free WiFi
24-hour front desk
Tea/Coffee Maker in All Rooms
Bar","27,880.00",6,"Land and Air Transfers
Non-smoking rooms
",72,Gliza, Philippines,"Liked Â· it was the perfect honeymoon experience. from arrival to departure, their service was exceptional!"
Club Paradise Palawan (Coron),"Dimakya Island, Palawan, 5316 Coron, Philippines",San Jose,Coron,Palawan,"Outdoor swimming pool
Airport shuttle (free)
Room service
Fitness center
Restaurant
Beachfront
Tea/Coffee Maker in All Rooms
Bar
Private beach area","12,525.00",67,"Land and Air Transfers
Non-smoking rooms
",323,Frank, United States of America,"Liked Â· Amazing location. How can you not love a private island? Decent snorkeling right from the beaches, great villas on the beach, good food, welcome foot rub! The Coron tour was fantastic I would recommend it to anyone. The animals were really cool to see, even if they scared us a couple times lol.

Disliked Â· The spa was just ok. The massage itself was great but the inside was hot and they didn't have a pillow to put under your feet so my ankles were hurting pretty bad by the end of it."
Club Paradise Palawan (Coron),"Dimakya Island, Palawan, 5316 Coron, Philippines",San Jose,Coron,Palawan,"Outdoor swimming pool
Airport shuttle (free)
Room service
Fitness center
Restaurant
Beachfront
Tea/Coffee Maker in All Rooms
Bar
Private beach area","12,525.00",67,"Land and Air Transfers
Non-smoking rooms
",323,Marqes, Philippines,"Liked Â· The staff and service were amazing, awesome presentation, welcome drinks, afternoon snacks, toiletries....
Amazing view, sadly we didnt get to do any water activities this trip.

Disliked Â· Breakfast was great!! But for the price of the food, food could do some improvements, more selections too..."
Club Paradise Palawan (Coron),"Dimakya Island, Palawan, 5316 Coron, Philippines",San Jose,Coron,Palawan,"Outdoor swimming pool
Airport shuttle (free)
Room service
Fitness center
Restaurant
Beachfront
Tea/Coffee Maker in All Rooms
Bar
Private beach area","12,525.00",67,"Land and Air Transfers
Non-smoking rooms
",323,Gianna, Philippines,"Liked Â· the island itself was amazing no doubt but the highlight for me was the staff. they were very accommodating, friendly, & helpful. I also loved how much they cared for the animals around the island."
